assignment_id,task_id,replicate,condition_id,arm,generation,source_checkpoint,offline,path,generation_sha256,proposed,admitted,decisions,active_criteria,quality_ordered_pairs,gap_pairs,logical_call_ceiling,call_budget,logical_requests,recorded_new_calls,recorded_cache_hits,quality_source_failure_pairs,quality_no_order_pairs,quality_unavailable_pairs,compilation_empty,compilation_unavailable,selected_pairs,diagnoses,supported_diagnoses,diagnosis_quote_failures,failure_records
da-10-1--rep-003--solver-luna--full-red-team-trace,da-10-1,3,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005,def0f37f4eb7264c2cd0318a0e14268fd1d1f54095fac29648a5308427b6f491,1,1,"{""accepted"": 1}",2,8,6,50,450,39,16,23,0,0,0,0,0,"[""pair_878a4bcaa86a3fa9"", ""pair_4267ae532527d5ad""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-10-1--rep-003--solver-luna--full-red-team-trace,da-10-1,3,full-red-team-trace,full,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006,1c2769ca89b294c9bf51e549a6bc32f7adbdfe5c50a7fc92f9867e68671cce50,0,0,{},2,8,6,55,495,31,23,8,0,1,0,0,0,"[""pair_ec92213ee2509204"", ""pair_878a4bcaa86a3fa9""]","{""NO_SUPPORTED_RELATION"": 2}",0,0,2
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0001,ddb893d08572fa2247cccf410ebe38cf2d0430c0a45ef1010068af8a7d57eb11,1,0,"{""criterion_support_failed"": 1}",0,3,1,,72,,,,,,,,,,,,,
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002,0f126934b06c8bf9b6d961e81835e50135166b94ecc251c698a12c41b29c26ec,1,1,"{""accepted"": 1}",1,4,3,30,270,23,24,0,0,0,0,0,0,"[""pair_27632c67ee7a4183"", ""pair_3d72e6f2dec8acec""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003,2ce945af817b3ef3352dca61624a94f29df4dc06fcab2b7dfec76821461cf95c,1,0,"{""criterion_support_failed"": 1}",1,6,3,40,360,31,27,4,0,0,0,0,0,"[""pair_35e5cd7c68de6952"", ""pair_27632c67ee7a4183""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004,05ff21e0f6034512cb47957447688d78f0cd57ec55dae84f5ca24f45256fc9d0,2,1,"{""accepted"": 1, ""semantic_validation_failed"": 1}",2,7,4,45,405,45,25,20,0,0,0,0,0,"[""pair_19ea81a6baf7bd47"", ""pair_27632c67ee7a4183""]","{""ADD"": 1, ""REPLACE:elicited_810053fe7b28281e"": 1}",2,0,0
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005,2cd2ed25c90c732f3a528052a10d18ceef0eca6cdddb73bb650a1aab456c4f17,1,0,"{""criterion_support_failed"": 1}",2,8,3,50,450,39,32,7,0,0,0,0,0,"[""pair_27632c67ee7a4183"", ""pair_35e5cd7c68de6952""]","{""NO_SUPPORTED_RELATION"": 1, ""ADD"": 1}",1,0,1
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006,780e2df40eeaf2dc6a9fb34dacdc09cc68481de736096d6842b25ba924f44f04,1,0,"{""criterion_support_failed"": 1}",2,9,3,55,495,43,4,39,0,0,0,0,0,"[""pair_27632c67ee7a4183"", ""pair_35e5cd7c68de6952""]","{""NO_SUPPORTED_RELATION"": 1, ""ADD"": 1}",1,0,1
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001,3b327987df1b285cb705f8a1768cd769377b4e96c3fa35154f6018e76f70ee9f,1,1,"{""accepted"": 1}",1,3,2,,72,,,,,,,,,,,,,
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002,26c32b3f99cf7314496562b70946f3097ca6f35a3241fe92764a10a7d203b43f,0,0,{},1,4,3,30,270,16,16,0,0,0,0,0,0,"[""pair_0c76f04177aa8823"", ""pair_c0cdc4d73c9a5061""]","{""NO_SUPPORTED_RELATION"": 1, ""PREFERENCE_CONFLICT"": 1}",0,0,2
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003,5ca00c45f1c8cf1b5d179cbee4dd03a6283677f810f95bc807b18f322aa6f9c1,0,0,{},1,6,4,40,360,22,7,15,0,0,0,0,0,"[""pair_098caa4183885614"", ""pair_c0cdc4d73c9a5061""]","{""PREFERENCE_CONFLICT"": 2}",0,0,2
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004,234f03f8a255e0d29e5bbca9fb3d6ef83ed647730ef1609254f3e55ecc73f67f,1,0,"{""aggregate_margin_failed"": 1}",1,7,5,45,405,35,14,21,0,0,0,0,0,"[""pair_6626db67aafe4d01"", ""pair_098caa4183885614""]","{""ADD"": 1, ""PREFERENCE_CONFLICT"": 1}",1,0,1
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005,4490454240d68bd6d32682156124a81ef760a7bbba46fa843e203cf3a0322067,0,0,{},1,8,5,50,450,28,3,25,0,0,0,0,0,"[""pair_098caa4183885614"", ""pair_c0cdc4d73c9a5061""]","{""PREFERENCE_CONFLICT"": 2}",0,0,2
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006,bb50edff0cec889ce43eed20f07d2b25e7359cd620d7240efa32628851c58bd3,0,0,{},1,11,7,61,549,35,7,28,0,0,0,0,0,"[""pair_098caa4183885614"", ""pair_c0cdc4d73c9a5061""]","{""PREFERENCE_CONFLICT"": 2}",0,0,2
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,7,5,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007,96c0aa7662915dfdf05ae056519b946b9755387840f530193b85805c11e4da26,1,1,"{""accepted"": 1}",2,13,8,71,639,56,24,32,0,0,0,0,0,"[""pair_27bbafb9fd2ab412"", ""pair_fe67da779903afc0""]","{""ADD"": 1, ""PREFERENCE_CONFLICT"": 1}",1,0,1
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,8,6,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008,0cd8d7c4aa1c34c33833939ff7081b9826f61e9868f473deb33203b87cec899a,1,0,"{""aggregate_margin_failed"": 1}",2,14,9,81,729,63,51,12,0,1,0,0,0,"[""pair_1f7734ba2c62b26c"", ""pair_fe67da779903afc0""]","{""NO_SUPPORTED_RELATION"": 1, ""ADD"": 1}",1,0,1
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0001,09724c352873c48fe3515b72dd99ab8eaa22db155b368d2ac5cd1c16bf00a1c1,1,0,"{""criterion_support_failed"": 1}",0,3,1,,72,,,,,,,,,,,,,
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002,ef577993e0844b6424ff25528e2e64be9d9d3d34988a306ed7b519fd774eaad6,0,0,{},0,4,0,14,126,14,15,0,0,0,0,0,0,[],{},0,0,0
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003,916617514b488230c6d22501e6b1c08b07582b250de9e6d170a16556394a4af6,0,0,{},0,5,1,30,270,21,7,14,0,1,0,0,0,"[""pair_e169e2280f0bf741""]","{""NO_SUPPORTED_RELATION"": 1}",0,0,1
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004,47c0ea5b67fcca0ea6cf70cae2a472bdad9f2852909a90374bae2585497cbd5e,0,0,{},0,8,4,51,459,29,8,21,0,1,0,0,0,"[""pair_29eeae15ad175520"", ""pair_e169e2280f0bf741""]","{""PREFERENCE_CONFLICT"": 1, ""NO_SUPPORTED_RELATION"": 1}",0,0,2
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005,ef40135b6885d006b0895d3c1496a397059fb41cfea5cab56aac64de6a982b9b,1,0,"{""aggregate_margin_failed"": 1}",0,9,5,56,504,44,16,28,0,1,0,0,0,"[""pair_a4a529d55282930f"", ""pair_e169e2280f0bf741""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006,c4b2756a711970879564ff41eaaff85e7e1b8fd80471ac5714c5ef78baf63854,1,0,"{""aggregate_margin_failed"": 1}",0,9,5,61,549,47,3,44,0,2,0,0,0,"[""pair_a4a529d55282930f"", ""pair_e169e2280f0bf741""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001,ddb893d08572fa2247cccf410ebe38cf2d0430c0a45ef1010068af8a7d57eb11,1,0,"{""criterion_support_failed"": 1}",0,3,1,,72,,,,,,,,,,,,,
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002,5adf2037ee869f16704760c5a511f85b90ed5c95eb245cafff7cdcaed508f463,0,0,{},0,4,2,22,198,15,15,0,0,0,0,0,0,"[""pair_f73edd405db89af9""]","{""NO_SUPPORTED_RELATION"": 1}",0,0,1
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003,3d5ec113332c7b579930f64257da7fb1cbc058dbc10b3a339b88b9f68d059947,1,0,"{""criterion_support_failed"": 1}",0,6,4,40,360,31,17,14,0,0,0,0,0,"[""pair_11f7220d1e8c0583"", ""pair_3d72e6f2dec8acec""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004,b7c69798de0fb74aa6fd1c0c906ed60c7fa6537b9d1eaff8422aefea3555a39e,2,0,"{""aggregate_margin_failed"": 1, ""criterion_support_failed"": 1}",0,9,5,51,459,51,21,30,0,0,0,0,0,"[""pair_d386429a9f9f7708"", ""pair_11f7220d1e8c0583""]","{""ADD"": 2}",2,0,0
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005,5c5bac8cd5c3bdeb2a7851777a8e3e9ab001b95d04ad626938b07a7be071c0b7,1,0,"{""criterion_support_failed"": 1}",0,10,6,56,504,44,5,39,0,0,0,0,0,"[""pair_87f6c4b4540b809c"", ""pair_11f7220d1e8c0583""]","{""PREFERENCE_CONFLICT"": 1, ""ADD"": 1}",1,0,1
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006,b0e1b95e9e69422b88b4f246beeaae12c04f603cfe281f75cc5ee76b5e9c6504,1,0,"{""criterion_support_failed"": 1}",0,11,6,61,549,48,4,44,0,0,0,0,0,"[""pair_11f7220d1e8c0583"", ""pair_87f6c4b4540b809c""]","{""ADD"": 1, ""PREFERENCE_CONFLICT"": 1}",1,0,1
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0001,a9281bed4d2b41b044f3aa511caa2313c22f44ff3aea721a006dbe187ef1f3b8,1,0,"{""criterion_support_failed"": 1}",0,3,3,,72,,,,,,,,,,,,,
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002,3a3bfc859303c916fb4e0c0446469fca1530900893977ce490d3722029f0484f,1,1,"{""accepted"": 1}",1,3,3,30,270,22,22,0,0,1,0,0,0,"[""pair_fe7a30f4d02404cb"", ""pair_a8ebe283d0d86a70""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,1
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003,c62c50bb66051b3c64087a205922d0dfa9494e5771e98b4c182e9fe6ec08905d,0,0,{},1,5,2,40,360,22,18,4,0,1,0,0,0,"[""pair_c6c8cf0e24c3187c"", ""pair_fe7a30f4d02404cb""]","{""NO_SUPPORTED_RELATION"": 2}",0,0,2
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004,d29e25876b129062517cbb6daccc0951fce36da59df15f5ba5c0da8e2d0e99ad,1,0,{},1,6,3,45,405,34,16,21,0,1,0,0,0,"[""pair_c3b12fc4e11c2926"", ""pair_fe7a30f4d02404cb""]","{""ADD"": 1, ""NO_SUPPORTED_RELATION"": 1}",1,0,2
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005,821eef261d512edf82b89756d112d52d7ea3ce5a41d0d5b601f42c9ded186feb,1,1,"{""accepted"": 1}",2,7,4,50,450,38,15,23,0,1,0,0,0,"[""pair_18aa3123d7e74b80"", ""pair_fe7a30f4d02404cb""]","{""ADD"": 1, ""PREFERENCE_CONFLICT"": 1}",1,0,1
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006,b2714b7e466b365e45efbc8cbcd85ed39a37b356b84a08c1d1d243a16e08c937,2,1,"{""accepted"": 1}",3,8,4,55,495,53,48,8,0,1,0,0,0,"[""pair_919762e537962dfc"", ""pair_c3b12fc4e11c2926""]","{""ADD"": 2}",2,0,1
