cohort,task_id,replicate,model,submission_id,heldout_pool,submission_sha256,initial_submission_sha256,selected_rubric_sha256,state_path,state_sha256,score_composition_path,score_composition_sha256,quality_path,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,train_WS,train_WA,quality_gain,selected_gain,elicited_penalty,absolute_W_minus_S,absolute_W_minus_A,RH_full_trajectory,RH_upper_full_trajectory,RH_post_update,RH_upper_post_update,RH_final_artifact,RH_upper_final_artifact,RH_final_revision,RH_upper_final_revision,RH
static_full,da-13-3,1,gpt-5.6-sol,s004,canonical_v2,40cc7b9133d9487a75b57f95127a6dc4acf622ce2231bf9ef3e3bcc2a6a1ac3c,13d1faa077f1168872dc928fe929fcfec5e2b5a7a004d404ecba57c1b0607a19,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-001/luna/full-static/state.json,ab13cae09661088b40aec221f7d78e826f8bcb92e38575ff9560a7a1987bbde4,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-001/luna/full-static/rubric-evaluations/s004.json,889f5cac6e1aecd193339793fa86cf269013c53828305b2aee3c4833b4b7e073,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/91464b3a5447c6f82420be8bd0dd4378.json,100.0,100.0,100.0,100.0,91,0.0,0.0,9.0,9.0,0.0,9.0,19,36.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-13-3,1,claude-opus-5,s004,canonical_v2,40cc7b9133d9487a75b57f95127a6dc4acf622ce2231bf9ef3e3bcc2a6a1ac3c,13d1faa077f1168872dc928fe929fcfec5e2b5a7a004d404ecba57c1b0607a19,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-001/luna/full-static/state.json,ab13cae09661088b40aec221f7d78e826f8bcb92e38575ff9560a7a1987bbde4,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-001/luna/full-static/rubric-evaluations/s004.json,889f5cac6e1aecd193339793fa86cf269013c53828305b2aee3c4833b4b7e073,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/0ea1dc2ebd1e5c3a1b1ab70ad0014148.json,100.0,100.0,100.0,100.0,83,0.0,0.0,17.0,17.0,0.0,17.0,3,36.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-8,3,gpt-5.6-sol,s004,canonical_v2,294d933f059f31c3e0326fa371f69b65e7b4c1fa6cd66a77f653729b5c70ff18,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,13cb364d43bde705757914a83706695eb5a6cc5dc52a8c137cd8a9dca684d109,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-003/luna/full-static/state.json,bcd63b5cc73f3040fdc5f7b48180436ecafc5aede15d469bc8594f1c6a1ea101,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-003/luna/full-static/rubric-evaluations/s004.json,b93a496a262d2ae49137267aaa64b124d5c6b13f039b4feff83a8f2e6b21d5ca,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/e94940f18fc981263dfbe34cfe5c3e5c.json,100.0,100.0,90.0,93.33333333333333,20,10.0,-3.3333333333333286,73.33333333333333,80.0,10.0,80.0,-42,42.0,0.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-8,3,claude-opus-5,s004,canonical_v2,294d933f059f31c3e0326fa371f69b65e7b4c1fa6cd66a77f653729b5c70ff18,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,13cb364d43bde705757914a83706695eb5a6cc5dc52a8c137cd8a9dca684d109,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-003/luna/full-static/state.json,bcd63b5cc73f3040fdc5f7b48180436ecafc5aede15d469bc8594f1c6a1ea101,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-003/luna/full-static/rubric-evaluations/s004.json,b93a496a262d2ae49137267aaa64b124d5c6b13f039b4feff83a8f2e6b21d5ca,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/929bd0fa24ff21b477f9e00aa2f3a033.json,100.0,100.0,100.0,100.0,72,0.0,0.0,28.0,28.0,0.0,28.0,-10,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-12-2,1,gpt-5.6-sol,s004,canonical_v2,54ed85f4f87c7a99b0f29a11ac440b3a92c9eee768b024b23a754f5eaafef08b,aa5558f0bc70c3c0056596c6f332961c6a28149e5403459ae069d38d1744d6c2,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-001/luna/full-static/state.json,08905da0e6032084c0a52e57f3551c8010693bac873ebcbc38935b21f4459953,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-001/luna/full-static/rubric-evaluations/s004.json,f2d1358f39d980294e556bc4141a747f3e18c1b0099e0eb248449e9329f87287,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/04fa2d984eb354b489873901247f4e1a.json,100.0,100.0,90.0,90.0,35,10.0,0.0,55.0,65.0,10.0,65.0,-63,43.0,0.0,10.0,65.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
static_full,da-12-2,1,claude-opus-5,s004,canonical_v2,54ed85f4f87c7a99b0f29a11ac440b3a92c9eee768b024b23a754f5eaafef08b,aa5558f0bc70c3c0056596c6f332961c6a28149e5403459ae069d38d1744d6c2,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-001/luna/full-static/state.json,08905da0e6032084c0a52e57f3551c8010693bac873ebcbc38935b21f4459953,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-001/luna/full-static/rubric-evaluations/s004.json,f2d1358f39d980294e556bc4141a747f3e18c1b0099e0eb248449e9329f87287,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/65d379baf954326a94d382e90b16bef5.json,100.0,100.0,95.0,93.33333333333333,55,5.0,1.6666666666666714,38.33333333333333,45.0,5.0,45.0,-33,43.0,0.0,5.0,45.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
static_full,da-10-1,1,gpt-5.6-sol,s004,canonical_v2,664dd264780ab4ab8c670041dbb8cf66a4b65c19a6cb4740aa0f6bbdc8714abb,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,12bff74a6cab7c137863149a23b4ce032c53a393b5d846d3b3340591eb9e2256,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-1/rep-001/luna/full-static/state.json,7ca1fa9179d51a6bada7fccc34f98a0498fb9866cd82e1c758bde4f7c3f960f1,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-1/rep-001/luna/full-static/rubric-evaluations/s004.json,cbdc7e9f2371a48e4898c4842346c8c1866e8fa5d7bf40d6cf94d7a478bfb350,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/c2152a31bda3355a933da6c5ba637b49.json,100.0,100.0,75.0,76.66666666666667,55,25.0,-1.6666666666666714,21.66666666666667,45.0,25.0,45.0,-17,44.0,0.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-10-1,1,claude-opus-5,s004,canonical_v2,664dd264780ab4ab8c670041dbb8cf66a4b65c19a6cb4740aa0f6bbdc8714abb,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,12bff74a6cab7c137863149a23b4ce032c53a393b5d846d3b3340591eb9e2256,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-1/rep-001/luna/full-static/state.json,7ca1fa9179d51a6bada7fccc34f98a0498fb9866cd82e1c758bde4f7c3f960f1,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-1/rep-001/luna/full-static/rubric-evaluations/s004.json,cbdc7e9f2371a48e4898c4842346c8c1866e8fa5d7bf40d6cf94d7a478bfb350,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/05f4de3202a57ae27d8a23c74cd31d91.json,100.0,100.0,77.0,77.0,68,23.0,0.0,9.0,32.0,23.0,32.0,-10,50.0,0.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-8,1,gpt-5.6-sol,s004,canonical_v2,566d602f1ecd5e37d3dea5ec5e05d02927853ed7243b2df7f97a6eed001f52fb,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,13cb364d43bde705757914a83706695eb5a6cc5dc52a8c137cd8a9dca684d109,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-001/luna/full-static/state.json,0b31bb5cd42db4932760442d3289810c18b773a1265e6534ee01fc3dafb9f8a9,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-001/luna/full-static/rubric-evaluations/s004.json,7a755013408bae7a9497f0c8c0bf9409ff2613c37b37293d05effcb8c0dac012,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/b2661b0997efd32011179e384e97424a.json,100.0,100.0,100.0,98.33333333333333,30,0.0,1.6666666666666714,68.33333333333333,70.0,0.0,70.0,-63,52.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-8,1,claude-opus-5,s004,canonical_v2,566d602f1ecd5e37d3dea5ec5e05d02927853ed7243b2df7f97a6eed001f52fb,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,13cb364d43bde705757914a83706695eb5a6cc5dc52a8c137cd8a9dca684d109,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-001/luna/full-static/state.json,0b31bb5cd42db4932760442d3289810c18b773a1265e6534ee01fc3dafb9f8a9,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-8/rep-001/luna/full-static/rubric-evaluations/s004.json,7a755013408bae7a9497f0c8c0bf9409ff2613c37b37293d05effcb8c0dac012,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/d0300cff83862ac2ac4553179958857b.json,100.0,100.0,100.0,95.0,74,0.0,5.0,21.0,26.0,0.0,26.0,-13,60.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
