assignment_id,task_id,replicate,condition_id,arm,checkpoint,included,public_nonidentical,narration_available,narrated_status,quote_failures,actual_changed_files,exit_code,attempt_count,source_public_sha256,output_public_sha256,record_path,record_sha256
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,0328b72dd697f4ef19885e00edd5e8bae76fd84eb611d8a7fe65d80d0b942bf5,bc6a23a022d676192a4df619ee64bd8b5f97d4e7fe94144deebff10615eae5e0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,7e123ad68b3f1a67af5360329f846596414448f66f3c572c40e61878de4f2dec
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,667e2fd1812c7424118b9253efc3eab6e1477a4af1ea2d10f8ef9325071478df,f2fca54cdec9c2104580886b39b61303376224ed2ac22d3d482bcf350abf6c36,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,316417c4c4ef7f0568a0146e8da971164ef70e191fcb36552b76f08cffc7a897
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,667e2fd1812c7424118b9253efc3eab6e1477a4af1ea2d10f8ef9325071478df,96e16fa2a27a983b5c6abfef07a1fe142254989fb9e7506a2d719e80ce02cfd7,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,560e3b851122cdecbf5e474854836de187f83eb85b481bb214c46610d4516f52
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,667e2fd1812c7424118b9253efc3eab6e1477a4af1ea2d10f8ef9325071478df,90155d3f123f3815e42f24093046b724f28c95ba99a5160ab279086312054fb4,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record-v2.json,3b7ce2cb8a5b434d224daa58afba6c5ca345342410dd2fd1518b6248a5eea7f0
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,667e2fd1812c7424118b9253efc3eab6e1477a4af1ea2d10f8ef9325071478df,14280fff9f12e35bbe760f18a36165aede46b01c5e131b70ab3fe6d909dd49eb,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record-v2.json,819fa0911e14f80e2dbe63d7716534fc25725296ec9555a7e37a5919503354b5
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,9011050fd06581a4b36e71af5a6d2cc2d13ab5752d24533872def87c113b8450,7e68e50ff8046cb5200ea4940d784233635dfd9c7d673544ff7f3d4c9e48c5f4,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,dffa9abf9d331db33335f00e957d71ac97e82630cc9ba584d116806ba7c5f4e0
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,6ee1e7e3007b701fd4386ae7450a9b98bddbcb99d62c6b1ee8a5ff0c38f5b7a4,aa9a7a26827f546485c58c5855fa90f3ca88e20c6466ed29846d66c06cfba5b8,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,d83d4c8c320c11e3ae630fef2dbc8c8c2ce5972513a6eee1501c03788976f2c7
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,6ee1e7e3007b701fd4386ae7450a9b98bddbcb99d62c6b1ee8a5ff0c38f5b7a4,cc551c960e389d7decdf074a34cdb8bf8bce7bf61c2571e55f83bbb66269b540,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,0c77c6a57215f97138fabfd89e46c99e622253603dabf127d4ec7d256da71593
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,6ee1e7e3007b701fd4386ae7450a9b98bddbcb99d62c6b1ee8a5ff0c38f5b7a4,35d0d1204c75cdaf3c8a5d12a81e9c8c60e0826074f465ddf6dc893adea9514e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0003/attack-record-v2.json,0ef07522c6903f22b376cffcab7634dd451574011d5717e3b6fed4ace39d14e0
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,0e8d1b68c95435b4dbee69c962c6b4d7ed149b058e14566c3836f47df761e0e2,cd64d3b7dabeeaf4929784b12f6b40af62aa2cdf0da73a8d3bd28fae3c2ef230,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0004/attack-record-v2.json,fd5d01b6122d5b8f122da97def9bef4ea79cd958bd3ac011df3b05d95692b57c
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,5,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,6b75feae78c90286808aaaab2af1ad5334f0a30f2f855156ce5e03d6701611de,cb31d011ae177ace7eca16247e56f38f2ef900c7d227112629bd2258088fb699,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0005/attack-record-v2.json,6b2ab8ff1702d1eaddcda94e8bc3b15bd27e47d2a8c3802fcce4cf7d94c727cc
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,6,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,e4df1c46cf21500cf57bfc41f14015feccb8ea373abc862e3dfd3990ea091267,cf9d8c0820dc9f142c323f22505b69c74a090a47eb26db111dbb8691a6d0f95d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0006/attack-record-v2.json,9b6af9aef059927db4d6e60d1cd794c390d5e054162c9382ed617331d28f208a
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ba81946e9634c3bf6546a3a456236a7707530fc08ae4476a4a176c29659cfc14,138e0a8cc98f80dcf85e82b788144f2644cdfa223a6682c6a6911fdffd5f3e0b,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,41cbaa3dc76043be9283a02426a1430938047dce886c3bf0810184b049af10b2
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,b353f8077e0d59d371e23b9c05b7aea04e82edfda4d39dd891766556087f5a1e,f27374e7352e905752d741287a8cc766251a332578cef5328621e881da480297,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,a28c434e2f91af1db67b01229e6a6c467aac86e71b28db658fea7af116202c06
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,d499d58bd458d79193570c9b61040a243d80ee5e2d12387326ed3805be05865d,a088f9f5fcd4b8abf402da089f7ce7d5c3577d6af68bc201e9059dee8987efc6,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,b116bd09b602f88e552af5910e3333c04f0ac820fe5d72a747004d5003cddce5
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,d499d58bd458d79193570c9b61040a243d80ee5e2d12387326ed3805be05865d,8ae9aefe9c4f19a61462cd3d1726a7273f2d1bbd70f848935993eeb3fd3775a2,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record-v2.json,6772def288ffc8586ae46415745d87e2fba28b1c14aecd6a0e5e72a9abcb2ec4
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,d499d58bd458d79193570c9b61040a243d80ee5e2d12387326ed3805be05865d,723d441eac84ba8dc5833b47c89a99982fe362c920a12e156a0c29080205b853,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record-v2.json,017ab6d99529db87ecba3a6885c9a66b5e64c23e3714ed2d1aa7de05e5751272
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,7a461656fb808c9417078933fbc9b70015f1a8a918528e39a70700b9e4e2e9be,863a8ab70c9700bb212983afba88e63d9332e2338b32475b7e4af605e32e0f90,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,3e408b4a567f0cb841992d681ee128949945acb9084389122e4c6c4a86bb1595
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,f395b8a3fc1e9c4d1044b10a84a457d18574eca0cecd6f6a793b3271258bdce9,df818bc18dcba90f378a38e2e07eddc8f5990a87dc523375a3b049eb9d6593a7,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,ff862934fcbabc7bf5c0f74768ca75f7314b5bda4d0625742405ce8c4aea9ae5
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,2,True,True,True,attack_created,[],"[""trace.md""]",0,1,dd6cb3c6ebe82b46f50256a1b1b68e5d6d78eaedc5e98848233cf75e00321b54,aca199a886fa57204569da9c9812e275d5cbc0995642e3e4eb5b071ef5cec0de,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,46500a2d408ba551f3c3a3b2af9c161ae5e738c9a41137b4130166631f099ccf
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,dd6cb3c6ebe82b46f50256a1b1b68e5d6d78eaedc5e98848233cf75e00321b54,75071efefb0631375e076a7aae5b2980f75a6d5fd6f2803eea99fe65d9ed7510,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0003/attack-record-v2.json,0dfb528f6ab9ccb8d2b1fa89ea2bffebe8af6df70bbf60a6c0a2d0a3845d8a55
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,dd6cb3c6ebe82b46f50256a1b1b68e5d6d78eaedc5e98848233cf75e00321b54,d5059eadc96da7eba87ea6c6b5ed4c96e24bcc36b330cf7674c05fee9945d1fd,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0004/attack-record-v2.json,0ecb8dd1fba9c459772afd5eda38b3ea65b9ce5fc154ea743ee0431e1a37b668
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,e271756bb020de96139cab8137265e75f92ab55624d8be5395d1f0cfc0bc9d98,1cd7111552b05f263f7f86015b87e97582f8154c8d09daf1c8a10f2eec035c6d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,310048234cc9c2d532bd494c6c4902d8b2102a222dda748fb6c2d93843d5f2e1
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ed7bb2d846a983c616e978a36085ae2b410e4573a525a35ae41ce8680c8855fb,1abb93cab65751f037a16b519e88f24f491d176fbd24e67447835e04193aab4f,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,d20b77ed7179a85a56cf82eef640e29190dfc18407aa9141d4d7673689d01ac4
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ed7bb2d846a983c616e978a36085ae2b410e4573a525a35ae41ce8680c8855fb,803cb5d038bd79164e0b1d332086d3a3ced00ba5885bbc527f57b7e09fd44fef,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,5e3b85d9adf778f7e38fae276eb0231f4aa522bdcf2bd9fb83b07e542dee182a
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ed7bb2d846a983c616e978a36085ae2b410e4573a525a35ae41ce8680c8855fb,22c1f1cff6dc26352a50d119a9a34edf1851f1298d3340a85fb6799be2214c00,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record-v2.json,8964f054dfb8285747911f769c666571206b23536ddd4aac04d656054ee9ed79
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ed7bb2d846a983c616e978a36085ae2b410e4573a525a35ae41ce8680c8855fb,096f0952e1789a1d98d7abc1612879cb291b5d4f6e24dd72bc3dd31fc03efa0d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record-v2.json,fdd6b862c413c3e4e226fc6d15ad1758ab8c48d43442b3c2750cdfeb302a9712
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,cf8d62fece73c62706adf2641b50bf8a9f5c4c0c7e052260015d3bab0cbefd8d,67d917a0715a862e12428fbb1c5f5d698f3524f25148d1f5bcf5f171ea94a052,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record-v2.json,7fa2b8330be0f8dc272d96982d5dac99fec251b80481f162c2729d91017e7968
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,5178b172c08209aba887cc4ed2a69fac62645532deb69b028eae3094930c9fb8,3a8ff49cd35572e64c571160a1f28c4871c4eecbcec6f34bc4e876f086f86b3a,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record-v2.json,48dbc58f7994904d71ee5b0bcbdbe3fbb8b5eb6dcd7f8173945a81982d95039d
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,2,True,True,True,attack_created,[],"[""answer.txt""]",0,1,d93acfec80053b87ea3fb52615a0b3dcc18a282d5e2c43b8681d3f4e4758685f,8bc445cafbcea8ad867714337cc9eb7bf5207c2e08085fddec5e5176d491c0ef,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record-v2.json,9d4a6cf8ccbd202be1a97ddc5ddf55e8a9a9b0ed65082b4a9d9eb00b20d76bfb
