assignment_id,task_id,replicate,condition_id,arm,checkpoint,included,public_nonidentical,narration_available,narrated_status,quote_failures,actual_changed_files,exit_code,attempt_count,source_public_sha256,output_public_sha256,record_path,record_sha256
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,1,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,92377924620fd9a30bdd2518e96d41d390e302dc29f617aeeed9fa2cbf1053c5,908a1435329bdee9a58ea2c9af5178ffddd13f7cf1c22597bc0c0ded510e4ec5,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record.json,08ba221b3d7050e8dd6720c4c64d240423548a80796a6f062cb217eb5982445d
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,92377924620fd9a30bdd2518e96d41d390e302dc29f617aeeed9fa2cbf1053c5,5fa81690e1f20e47d893bd65b831c1a94544ccc17c1c166b5d1115cc2ddd17cf,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record.json,37396bf1abff3a0a9c4485d2b19367d31f7b75459bedb9923021c1f4ba40028a
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,3,True,True,True,attack_created,"[""source_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,92377924620fd9a30bdd2518e96d41d390e302dc29f617aeeed9fa2cbf1053c5,00ab1e88bcd8ec484661a9a8b8dfecc017ee66b48819976d13b01701892e3d88,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record.json,93335a07fba25e717f690642fc024304ce044dd45bb1ac293a2235cd33c1fd05
da-13-5--rep-002--solver-luna--full-red-team-trace,da-13-5,2,full-red-team-trace,full,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,92377924620fd9a30bdd2518e96d41d390e302dc29f617aeeed9fa2cbf1053c5,e32d3b407bc1215b200fa12a67681900511945836bb4d0fde9a16962fc423d0b,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record.json,fa9025d5aede0c7776bb59c783f4a01e5efcc09d0507d1ba7840e1f172b7ea84
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,0,True,True,True,attack_created,"[""source_quote: literal public quote not found"", ""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,9011050fd06581a4b36e71af5a6d2cc2d13ab5752d24533872def87c113b8450,e6d72a3b98ae43441b355265d1abc0319587d8f6f0f240336790044a206df84c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record.json,990d981667ac06282f759bfd08102b8cb8ecdc82d7b6852d021bddb98a1dd508
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,1,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,310d5bc622f6931c2d279a9cee423987e6cbb784bed6161fbb953e82cd1141ed,434c35cbc97afe8633c548cf702541db03b8be59eb37831f784e036b41971756,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record.json,111e36770a376429c150a30bd712a0bfa146f483ae4e0c1ce24530c510507441
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,b7f3ccfdc7d6a066c7b8b8e3990816707d70730c1c17f2cec33c7b5783df4c11,77ee6e49707504a4e5f60a379a14873fba8f52b8a6e015985e5d89d3196461e7,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record.json,72f8fc7c2a97563774eea61a1f785fb0705524066751946848300844ec3e0897
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,bf2940e3434a2079a75dcc7641ebc3ce526d36c00a720c2330444ca4842880b6,d7c99669b67a9a9115b5e0af543c4a1370f397a1f5eeb503c3a696e7510da287,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0003/attack-record.json,3dd5208b0fca37a78151d547ed31b0b56d23edb0c1dccb8d65a3c4ca5096199e
da-14-1--rep-001--solver-luna--user-simulator-red-team-trace,da-14-1,1,user-simulator-red-team-trace,user,4,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,bf2940e3434a2079a75dcc7641ebc3ce526d36c00a720c2330444ca4842880b6,0d91e9675c610856728087ea955aa58e32052616ff1534850ea3cb5691524bd9,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0004/attack-record.json,988ec86d3b270eb691d6f40e229fbaa7c860173f6996766f6e2e9fbf2570d19b
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ba81946e9634c3bf6546a3a456236a7707530fc08ae4476a4a176c29659cfc14,342a5170abcb1f5eedf7d1cd0b42a9e38847a9d578a3f63f0c0d8e9df131831c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0000/attack-record.json,d7a8368d54eb4796a739f183428efb3c8cbccb9083ef02cc31073852dfdcf54b
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,403f42035adf68ed8a2dd725452482b657ef5aa353d9475b8ed2ad5f3e3cb73f,2d5a6232313227b02ee2138479a0d2443ff237c14893e1074c6a6c78adea6d38,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record.json,8656a7d0c06278094707da4bee10212055197be92860f5d3c065a51b230f2f91
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,2,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,f78ce3b5e7ce89ab300db14d3dafee69ae007fca9081e88d0b3f6fd596c05000,b174e9428e3bb2734b520b6274d13e50f7413dd37821b71892462613290ebf3b,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record.json,20bec8b4e3c29906b3b6898186da883933b762ac513b22672968ca74442f3e75
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,f78ce3b5e7ce89ab300db14d3dafee69ae007fca9081e88d0b3f6fd596c05000,17f14e2663b7ad28b5a3e2b1e2920d2b46f8a735231f0480ea173f0dcff944d1,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record.json,e34279630a14b1d44e09cec0dc049f481acb902b9898c59673a6efce6acea3ed
da-12-4--rep-002--solver-luna--full-red-team-trace,da-12-4,2,full-red-team-trace,full,4,True,True,True,attack_created,"[""source_quote: literal public quote not found"", ""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,f78ce3b5e7ce89ab300db14d3dafee69ae007fca9081e88d0b3f6fd596c05000,8ab787da74e2fc3abd74a7591bbaeb533a59add166639bf9e6605f6ae350a93f,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record.json,527bc7e1291c686757a2d2a40250e801cbea81ea285df8860617f4c18699c7df
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,7a461656fb808c9417078933fbc9b70015f1a8a918528e39a70700b9e4e2e9be,f6fff6ac7877b826be813f596147f5034c73f455da1c7eba18498bee42950760,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record.json,14e77b279f29374d536b72e48e383216c59b0e43e5a72261398b8de45c53a29d
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,1,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,57f50eb2083b56417791f88d5ecf141b39cbf3fe74b39deef1198a4e8eb33126,7cf8d5d16f3b5544dac212dfb73bca62774a7818af559c614f35fb30fdc70b55,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record.json,43685245e180d788f03b0a91fc5e6adae94221fa910ccda06addcece2d75fccf
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,2,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,9722e0c4c0efeb37024143568c39b6e0c4504fd4e97fcc4ee432dc65f9470559,71929f60d6c5ffa4525ab0072fc59e8748c1d5568b6fa48d8b6e9a349712752d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record.json,51d1b56fae39dce54da73522effc7dfbf6f8c9632f0a7030f0b6c46a6ee91fee
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,05c842af6c2025a1d678e3474121d2731a0315c8544f35ef833462f90444746c,d2d604460766bc5c511b2030f7087f4f0c8cdf87d60783a563a425b62022f8ab,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0003/attack-record.json,4ad645c8923a21e1d5b89157a1bb097c8f1415d33c72428daac0608a5c64e283
da-13-5--rep-001--solver-luna--user-simulator-red-team-trace,da-13-5,1,user-simulator-red-team-trace,user,4,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,05c842af6c2025a1d678e3474121d2731a0315c8544f35ef833462f90444746c,b58c9a39a6c5842f4672b8756c0f91013116c1fcacb6a91f28069ec86f983476,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0004/attack-record.json,6c175a08049030154fe2cb35b45663ddc111428fbb5db90e2fe7b072e9b28f61
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,e271756bb020de96139cab8137265e75f92ab55624d8be5395d1f0cfc0bc9d98,a57d411d4ee0d452e76365b3732a8fe74e21f36dd11486db979f524f1b571c29,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0000/attack-record.json,5775faf069c3dab813c5993bb2f64866b1d7cb46e8e6635980f42de11128036b
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,1,True,True,True,attack_created,"[""source_quote: literal public quote not found"", ""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,c94ad70ca926699bdf36e2f11476589b7c461159faf9a9e3df1c059e3eda9bb7,2697a0f42e9bcff6f152c8b0bba86577ee3a889c8cf13c0ee51e90a2d8d1e279,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/attack-record.json,8db8253ec712e018d981f870e74a991b679941d2421fa53184605f97d4c7d792
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,2,True,True,True,attack_created,"[""source_quote: literal public quote not found"", ""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,c94ad70ca926699bdf36e2f11476589b7c461159faf9a9e3df1c059e3eda9bb7,4744a92b1ceab9923f436bd356ff8c49891efa078000d3114df03939e70faa29,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0002/attack-record.json,8c29b1196252c95f9ed052b13a65903035c91ea000a241d7c26e63cc78322fee
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,c94ad70ca926699bdf36e2f11476589b7c461159faf9a9e3df1c059e3eda9bb7,e47d8a6180968d5a27183aceed9b7181ee683dc0a53dcaf6f5863d46c1fb563e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0003/attack-record.json,afb0c8664f2d15ee807feff129e66f753c829898605cc7cb8fa21447883fd3df
da-13-3--rep-002--solver-luna--full-red-team-trace,da-13-3,2,full-red-team-trace,full,4,True,True,True,attack_created,"[""source_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,c94ad70ca926699bdf36e2f11476589b7c461159faf9a9e3df1c059e3eda9bb7,331a127090e83db0019f1e58dd6129d3dae3cde58e910f5709d52c6c671757dd,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0004/attack-record.json,2e1d34b0d23096cb68c867df89911c9bc60e775522bfedd7858655959d54c7f5
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,0,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,cf8d62fece73c62706adf2641b50bf8a9f5c4c0c7e052260015d3bab0cbefd8d,3154a5daf3908ea0f19d038b3db70fd05cc8382e7938919857f0e7257f45401d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0000/attack-record.json,85ca55305c6b01bc056d68e83c0e89b975eeadc980c645cfc2c78858452cd10c
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,1,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,0feebba0f4278a7b3ac30db4ab19b69e0da09fd81e50179d5a5a6b6c4d347ef5,9c3556de394768f85f252ad97e18c817804c89ed54f65be21916a22a03debf30,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/attack-record.json,10e21e8125c606784b1c4f1a619621a7a6d7f24eb4a7768ab346266bc579c0ee
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,2,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,a5a4b6954d9e39bb061a102a39c642340f9bbf8aff40f9cd2cb9801aa2c3a5a2,00375545a0e5d69984aefd137beaa60b99c0e0b489d91d0249368c5bbde0b592,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0002/attack-record.json,9a5bf2788dc3f764764a52b35437a031fc21057ebd06dcb816a547f074285fe8
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,3,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,35246c4ac18f7b4ce17485d2b29ee81bc795572f576360dd57ece15e7207e305,3aa46407242250fb7be734a71a83c348eeee20f916d9571e81b919464c2d535e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0003/attack-record.json,01703fed27f982f0bc50b2c9f60d199ef4a34c922d65f8b8ccc52cf09efde9fc
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,4,True,True,True,attack_created,"[""attack_quote: literal public quote not found""]","[""answer.txt"", ""trace.md""]",0,1,d48347d76e2f2b9333257846ae25aa80826e38ee4c076d6d2f6b2f552a5d8d17,3d92fafdaf4f7208abd526e119b79a82788e230ef834eb908c1aa664bd3b2e8d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0004/attack-record.json,2556d7321bbaf0078d44f1ca0f696d742e866b2edbc9d07e7aadd311470f476c
da-13-1--rep-003--solver-luna--user-simulator-red-team-trace,da-13-1,3,user-simulator-red-team-trace,user,5,True,True,True,attack_created,[],"[""answer.txt"", ""trace.md""]",0,1,ea805bbb5b14920e1b85cf6d866b6df44108d0183817054ea6c4e38e3730d99a,7e556119fc78f2dadd0d4711fe13ad412e121fd3a1fc5814a8a7232bf0287755,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0005/attack-record.json,6581dcc7999646dcdfc44c68526f6ffbfe8a1d34c95db85eec821a2e5013d249
